Epoch,Loss,Value
0,recon_loss,487.14304868636594
0,loss,-537.66110820155
0,mi_loss,154.4307148430937
0,tc_loss,-147.62998568627143
0,dw_kl_loss,7.428512188696092
0,kl_loss,14.23279494623984
0,kl_loss_0,0.2171578723486633
0,kl_loss_1,1.0830646118810099
0,kl_loss_2,0.1429482640733602
0,kl_loss_3,0.6443692454968089
0,kl_loss_4,0.11093119047056403
0,kl_loss_5,0.13794958571683094
0,kl_loss_6,0.2555806983652855
0,kl_loss_7,0.1296179858111446
0,kl_loss_8,0.126261865364648
0,kl_loss_9,1.1167960190164146
0,kl_loss_10,0.1308428794771473
0,kl_loss_11,0.19988872038741265
0,kl_loss_12,0.11776558163210309
0,kl_loss_13,0.15138886226040701
0,kl_loss_14,0.1311026248813016
0,kl_loss_15,0.12026207374724289
0,kl_loss_16,0.1741507598774768
0,kl_loss_17,0.1290977536925986
0,kl_loss_18,0.10418775769561449
0,kl_loss_19,0.09824669992260796
0,kl_loss_20,0.1132923190266655
0,kl_loss_21,2.0578094286223254
0,kl_loss_22,3.8182670421177343
0,kl_loss_23,0.11954705735107743
0,kl_loss_24,0.21822843097791236
0,kl_loss_25,0.1317741590957608
0,kl_loss_26,0.7277557276119228
0,kl_loss_27,0.14045065365261047
0,kl_loss_28,0.11971145189086836
0,kl_loss_29,0.09930741824760472
0,kl_loss_30,0.33386511847336764
0,kl_loss_31,1.0311750208017647
1,recon_loss,446.35050094768565
1,loss,-575.882591657741
1,mi_loss,154.6246574976111
1,tc_loss,-147.21028383316533
1,dw_kl_loss,0.8272472150543685
1,kl_loss,8.225374783239056
1,kl_loss_0,0.008444862486544235
1,kl_loss_1,0.9418186705599549
1,kl_loss_2,0.0041359459408008125
1,kl_loss_3,0.7544084540618363
1,kl_loss_4,0.0028443483432995216
1,kl_loss_5,0.004369406094674462
1,kl_loss_6,0.015872461383321112
1,kl_loss_7,0.007356475121141361
1,kl_loss_8,0.005304501674849019
1,kl_loss_9,1.230583873487288
1,kl_loss_10,0.005007694768268735
1,kl_loss_11,0.2832057810919259
1,kl_loss_12,0.00449680302902976
1,kl_loss_13,0.0060799451862832395
1,kl_loss_14,0.0031185694456961686
1,kl_loss_15,0.003421697893270081
1,kl_loss_16,0.004432774340403417
1,kl_loss_17,0.0058032084051119065
1,kl_loss_18,0.008658563586763077
1,kl_loss_19,0.004513530248415566
1,kl_loss_20,0.002839069494286612
1,kl_loss_21,1.8866670407274717
1,kl_loss_22,1.913096712481591
1,kl_loss_23,0.004807853302668019
1,kl_loss_24,0.006372613783535217
1,kl_loss_25,0.007012566378820808
1,kl_loss_26,0.016067854266473523
1,kl_loss_27,0.004317373346527337
1,kl_loss_28,0.008603797038836826
1,kl_loss_29,0.0028177459914517657
1,kl_loss_30,0.012093908534014737
1,kl_loss_31,1.0568007147440346
2,recon_loss,437.51953666440903
2,loss,-584.1002932312668
2,mi_loss,154.69404749716483
2,tc_loss,-147.13213602701822
2,dw_kl_loss,0.7432082558190951
2,kl_loss,8.306977115651613
2,kl_loss_0,0.00562326377633238
2,kl_loss_1,0.9654091128738977
2,kl_loss_2,0.0022158240974550288
2,kl_loss_3,0.8080540411574866
2,kl_loss_4,0.0015663964353421682
2,kl_loss_5,0.002105302650541548
2,kl_loss_6,0.025825742441880448
2,kl_loss_7,0.00471334756472178
2,kl_loss_8,0.0030764905630701013
2,kl_loss_9,1.234618652892369
2,kl_loss_10,0.0024751349219611736
2,kl_loss_11,0.34731603710241216
2,kl_loss_12,0.002740905466189067
2,kl_loss_13,0.0028159468151849284
2,kl_loss_14,0.0015404058272339483
2,kl_loss_15,0.0020057025180268352
2,kl_loss_16,0.00214435855272196
2,kl_loss_17,0.003558170798945651
2,kl_loss_18,0.005365039626266607
2,kl_loss_19,0.0026576863439072684
2,kl_loss_20,0.001535710988826649
2,kl_loss_21,1.9075454684995836
2,kl_loss_22,1.8509503551708755
2,kl_loss_23,0.0026723236854498587
2,kl_loss_24,0.003459968161018145
2,kl_loss_25,0.0046081132448268355
2,kl_loss_26,0.017659766073789326
2,kl_loss_27,0.002503713117211416
2,kl_loss_28,0.006704666095996095
2,kl_loss_29,0.0014941525102282565
2,kl_loss_30,0.008753830627087624
2,kl_loss_31,1.0732615054935537
3,recon_loss,430.01746885238157
3,loss,-591.2510218466482
3,mi_loss,154.6885760727749
3,tc_loss,-147.08375967702557
3,dw_kl_loss,0.7130101534628099
3,kl_loss,8.328389565149942
3,kl_loss_0,0.004048547876488057
3,kl_loss_1,0.9669107477511129
3,kl_loss_2,0.0011459905816923067
3,kl_loss_3,0.8064478433901264
3,kl_loss_4,0.0009595664626147638
3,kl_loss_5,0.0011822789649589248
3,kl_loss_6,0.06286926082866166
3,kl_loss_7,0.0018318901877469754
3,kl_loss_8,0.0014557705150656803
3,kl_loss_9,1.2494198628651199
3,kl_loss_10,0.001341177906680812
3,kl_loss_11,0.3768686416649049
3,kl_loss_12,0.0016169175054998168
3,kl_loss_13,0.001354960630828094
3,kl_loss_14,0.0010503379725700906
3,kl_loss_15,0.0011337620646802969
3,kl_loss_16,0.0013145012493115118
3,kl_loss_17,0.0015364603091892535
3,kl_loss_18,0.0021308581632692165
3,kl_loss_19,0.001279413872849076
3,kl_loss_20,0.0010783650489243608
3,kl_loss_21,1.913674231498472
3,kl_loss_22,1.8223710335710996
3,kl_loss_23,0.0013369990973382867
3,kl_loss_24,0.0015666454727511093
3,kl_loss_25,0.00211651040546556
3,kl_loss_26,0.020489018440486922
3,kl_loss_27,0.0015484786977971433
3,kl_loss_28,0.0031397442335903804
3,kl_loss_29,0.0009943655672012479
3,kl_loss_30,0.007557611828619835
3,kl_loss_31,1.0666177904093137
4,recon_loss,427.97898691538217
4,loss,-592.2339665593328
4,mi_loss,154.69694733490815
4,tc_loss,-146.95556079761403
4,dw_kl_loss,0.7345855099123877
4,kl_loss,8.465319233971673
4,kl_loss_0,0.0023273217592489075
4,kl_loss_1,0.9690373852446272
4,kl_loss_2,0.0008418609262318224
4,kl_loss_3,0.8398366267616685
4,kl_loss_4,0.0007767472000842964
4,kl_loss_5,0.0008762209084690422
4,kl_loss_6,0.0907791686219138
4,kl_loss_7,0.0009258256155393413
4,kl_loss_8,0.0008670069126261248
4,kl_loss_9,1.2810040448163007
4,kl_loss_10,0.0009262165520340204
4,kl_loss_11,0.4090894377714879
4,kl_loss_12,0.001074684172163944
4,kl_loss_13,0.00081920567774088
4,kl_loss_14,0.0008535592703501115
4,kl_loss_15,0.000781263567104533
4,kl_loss_16,0.0009825958178152105
4,kl_loss_17,0.0009620469554352599
4,kl_loss_18,0.001162736872966225
4,kl_loss_19,0.0008614460333577685
4,kl_loss_20,0.0008579493147899976
4,kl_loss_21,1.9311646854555284
4,kl_loss_22,1.8154643670932666
4,kl_loss_23,0.0008300072286982794
4,kl_loss_24,0.0008832694270421524
4,kl_loss_25,0.0009569683640792563
4,kl_loss_26,0.027482515019742217
4,kl_loss_27,0.0010588148508120228
4,kl_loss_28,0.0010759665794368531
4,kl_loss_29,0.0008193728010598067
4,kl_loss_30,0.004549195773496821
4,kl_loss_31,1.0753907309996116
5,recon_loss,423.7881315497942
5,loss,-596.3690664640037
5,mi_loss,154.65111230009344
5,tc_loss,-146.94618298930507
5,dw_kl_loss,0.7611548597774198
5,kl_loss,8.466468367525326
5,kl_loss_0,0.0010960524756541497
5,kl_loss_1,0.970254853207578
5,kl_loss_2,0.0008210722464687562
5,kl_loss_3,0.829483994232711
5,kl_loss_4,0.0007686992075734882
5,kl_loss_5,0.0007550998826220792
5,kl_loss_6,0.104546029180769
5,kl_loss_7,0.0007362830457628094
5,kl_loss_8,0.0007012109484984189
5,kl_loss_9,1.273115090785488
5,kl_loss_10,0.0007613520663712293
5,kl_loss_11,0.4052412411378276
5,kl_loss_12,0.0007893052515423586
5,kl_loss_13,0.0007117980495295538
5,kl_loss_14,0.0007835830817179333
5,kl_loss_15,0.0007415948315493522
5,kl_loss_16,0.0007773333051372119
5,kl_loss_17,0.0007502461936304807
5,kl_loss_18,0.0008192191361099161
5,kl_loss_19,0.0007630921787612381
5,kl_loss_20,0.0007400678142765036
5,kl_loss_21,1.9420180884740685
5,kl_loss_22,1.8082159898614372
5,kl_loss_23,0.0007367781213214321
5,kl_loss_24,0.000745540609963799
5,kl_loss_25,0.000778456133419788
5,kl_loss_26,0.03757727995855353
5,kl_loss_27,0.0007942779770781917
5,kl_loss_28,0.0007935885830672197
5,kl_loss_29,0.0007286255726070013
5,kl_loss_30,0.0015154947972385794
5,kl_loss_31,1.0774070569263992
6,recon_loss,424.30518972745506
6,loss,-595.7782417215327
6,mi_loss,154.70507098782448
6,tc_loss,-146.94249413603094
6,dw_kl_loss,0.7514501731562359
6,kl_loss,8.511414048492268
6,kl_loss_0,0.0007672365341756133
6,kl_loss_1,0.9799768751667391
6,kl_loss_2,0.0006634450582687253
6,kl_loss_3,0.8414760113403361
6,kl_loss_4,0.0007235849706796549
6,kl_loss_5,0.0006995275654199143
6,kl_loss_6,0.10934182168335042
6,kl_loss_7,0.0006691841045594825
6,kl_loss_8,0.0007243425953352163
6,kl_loss_9,1.2803035250274084
6,kl_loss_10,0.0006922021713508393
6,kl_loss_11,0.40919809003350555
6,kl_loss_12,0.0007102154971410831
6,kl_loss_13,0.0006696384510285751
6,kl_loss_14,0.0007117015337170933
6,kl_loss_15,0.000673334971721214
6,kl_loss_16,0.0007490730526486552
6,kl_loss_17,0.000715765254622105
6,kl_loss_18,0.0006971485532259428
6,kl_loss_19,0.0007129355211071269
6,kl_loss_20,0.0006954509762406189
6,kl_loss_21,1.9399561253927087
6,kl_loss_22,1.807458653244921
6,kl_loss_23,0.0007007743910415679
6,kl_loss_24,0.0007325164943693146
6,kl_loss_25,0.0007597632851371522
6,kl_loss_26,0.04188504778049005
6,kl_loss_27,0.0006789833254691573
6,kl_loss_28,0.0006861701364859298
6,kl_loss_29,0.0006905085825291212
6,kl_loss_30,0.0007622470172943287
6,kl_loss_31,1.0855321316949782
7,recon_loss,422.06749553065146
7,loss,-598.328371437647
7,mi_loss,154.71328784573464
7,tc_loss,-146.98265748382897
7,dw_kl_loss,0.7521054813618301
7,kl_loss,8.49296211683622
7,kl_loss_0,0.0007061670529305615
7,kl_loss_1,0.9661246874640065
7,kl_loss_2,0.0006856632716853613
7,kl_loss_3,0.8492229824425072
7,kl_loss_4,0.0006630115063300216
7,kl_loss_5,0.0006869092723855409
7,kl_loss_6,0.11174411841377777
7,kl_loss_7,0.0006776492872465682
7,kl_loss_8,0.0006674872485980872
7,kl_loss_9,1.2754370954728895
7,kl_loss_10,0.0006562084678099841
7,kl_loss_11,0.40789090801951705
7,kl_loss_12,0.0006749934844812879
7,kl_loss_13,0.0006549388798634692
7,kl_loss_14,0.0006460486135135094
7,kl_loss_15,0.000647229946128303
7,kl_loss_16,0.0006592309012288047
7,kl_loss_17,0.0006493488151419868
7,kl_loss_18,0.0006676522479142232
7,kl_loss_19,0.0006705826118348107
7,kl_loss_20,0.0006914912743033261
7,kl_loss_21,1.9436180194218953
7,kl_loss_22,1.8018802122403217
7,kl_loss_23,0.0006936719060264608
7,kl_loss_24,0.0006723918924508716
7,kl_loss_25,0.0006866705759118
7,kl_loss_26,0.04275392729949246
7,kl_loss_27,0.00067153220785962
7,kl_loss_28,0.0006711867047093248
7,kl_loss_29,0.0006695855909617998
7,kl_loss_30,0.0006897491653279591
7,kl_loss_31,1.0788307782783304
8,recon_loss,422.05173549857193
8,loss,-597.9402992494645
8,mi_loss,154.70018792921496
8,tc_loss,-146.9305159045804
8,dw_kl_loss,0.7519096012717934
8,kl_loss,8.537388606738018
8,kl_loss_0,0.0006558073506820746
8,kl_loss_1,0.9696978311384877
8,kl_loss_2,0.0006648273863178748
8,kl_loss_3,0.8408301059276827
8,kl_loss_4,0.0006596363833053938
8,kl_loss_5,0.0006879622064110252
8,kl_loss_6,0.12022609508005522
8,kl_loss_7,0.0006416759426174785
8,kl_loss_8,0.000657737144940002
8,kl_loss_9,1.2823554123601606
8,kl_loss_10,0.0006215133045810045
8,kl_loss_11,0.43569673798097075
8,kl_loss_12,0.0006576141302463828
8,kl_loss_13,0.0006272171433734637
8,kl_loss_14,0.0006609223532660674
8,kl_loss_15,0.0006399207851118459
8,kl_loss_16,0.0006343544828855703
8,kl_loss_17,0.0006700945211954976
8,kl_loss_18,0.0006462732149708656
8,kl_loss_19,0.0006663393835106524
8,kl_loss_20,0.0006320638962650812
8,kl_loss_21,1.946073761550329
8,kl_loss_22,1.7974299564156482
8,kl_loss_23,0.0006561830116596113
8,kl_loss_24,0.0006740121871873897
8,kl_loss_25,0.0006303801038552837
8,kl_loss_26,0.045038662400216825
8,kl_loss_27,0.0006916997753964958
8,kl_loss_28,0.0006598810795494305
8,kl_loss_29,0.0006371681648556904
8,kl_loss_30,0.0006683255415610088
8,kl_loss_31,1.084998425937468
9,recon_loss,420.7874211491765
9,loss,-598.8714856946791
9,mi_loss,154.71544296677047
9,tc_loss,-146.89428323281777
9,dw_kl_loss,0.7799155741124539
9,kl_loss,8.586400403203191
9,kl_loss_0,0.0006194509150510704
9,kl_loss_1,0.9690087566504607
9,kl_loss_2,0.0006436409252519543
9,kl_loss_3,0.8579253692884703
9,kl_loss_4,0.0006368840868408615
9,kl_loss_5,0.000628695367659266
9,kl_loss_6,0.1184300646387242
9,kl_loss_7,0.000643214486489022
9,kl_loss_8,0.0006425782106816768
9,kl_loss_9,1.291352265589946
9,kl_loss_10,0.0006593692707955031
9,kl_loss_11,0.4460063252900098
9,kl_loss_12,0.000673884032545863
9,kl_loss_13,0.0006609392264304129
9,kl_loss_14,0.0006954585453747092
9,kl_loss_15,0.0006662582789824621
9,kl_loss_16,0.0005872312291349108
9,kl_loss_17,0.0006561654305236566
9,kl_loss_18,0.0006226486916578299
9,kl_loss_19,0.0006603052978076645
9,kl_loss_20,0.0006369417042446298
9,kl_loss_21,1.9548879372107015
9,kl_loss_22,1.802731651873202
9,kl_loss_23,0.0006598278880119324
9,kl_loss_24,0.0006265507230686175
9,kl_loss_25,0.0006268072697157795
9,kl_loss_26,0.046456237489709985
9,kl_loss_27,0.0006673204863594995
9,kl_loss_28,0.0006196646888211772
9,kl_loss_29,0.0006286005854505945
9,kl_loss_30,0.0006700308666237303
9,kl_loss_31,1.0847692853695639
10,recon_loss,420.83114295877436
10,loss,-598.9943946100051
10,mi_loss,154.7008304390856
10,tc_loss,-146.9169159755912
10,dw_kl_loss,0.808958036604748
10,kl_loss,8.622714368245935
10,kl_loss_0,0.0006243676981157674
10,kl_loss_1,0.9877483098096745
10,kl_loss_2,0.0006057443422695962
10,kl_loss_3,0.8516374563658109
10,kl_loss_4,0.000617905100557192
10,kl_loss_5,0.0006033542405773875
10,kl_loss_6,0.12222848201711331
10,kl_loss_7,0.000641008937901627
10,kl_loss_8,0.0006403712573290993
10,kl_loss_9,1.2753520531039084
10,kl_loss_10,0.0006086679966619578
10,kl_loss_11,0.4407321869205403
10,kl_loss_12,0.0006361205396192369
10,kl_loss_13,0.0006324815581382442
10,kl_loss_14,0.000619587422128246
10,kl_loss_15,0.0006241496509662079
10,kl_loss_16,0.0006497580838459794
10,kl_loss_17,0.0006099983721831313
10,kl_loss_18,0.0006296608336670424
10,kl_loss_19,0.000625596692164739
10,kl_loss_20,0.0006110393241929111
10,kl_loss_21,1.9797891551448452
10,kl_loss_22,1.8107764535052802
10,kl_loss_23,0.0006356255066210545
10,kl_loss_24,0.0006391936199619404
10,kl_loss_25,0.0006022423490761749
10,kl_loss_26,0.05005685479370176
10,kl_loss_27,0.0006565320823762206
10,kl_loss_28,0.0006346140990674656
10,kl_loss_29,0.0006171174407485992
10,kl_loss_30,0.0006531851731681375
10,kl_loss_31,1.0899750779392898
11,recon_loss,420.98181956301454
11,loss,-598.3055618450206
11,mi_loss,154.70013321086924
11,tc_loss,-146.846310277139
11,dw_kl_loss,0.7829695028322999
11,kl_loss,8.622458237473683
11,kl_loss_0,0.0006531323418922482
11,kl_loss_1,0.9785100679884675
11,kl_loss_2,0.0006139798099876091
11,kl_loss_3,0.863111622551436
11,kl_loss_4,0.0006052652769471689
11,kl_loss_5,0.0006246272304285598
11,kl_loss_6,0.12831798944902675
11,kl_loss_7,0.0006182593123246265
11,kl_loss_8,0.0006131073447465095
11,kl_loss_9,1.287367566298413
11,kl_loss_10,0.0006152098117175923
11,kl_loss_11,0.4167497035476469
11,kl_loss_12,0.0006145133113648782
11,kl_loss_13,0.0006481894124199146
11,kl_loss_14,0.0006028318812730171
11,kl_loss_15,0.0006046287780527466
11,kl_loss_16,0.0006161778601968
11,kl_loss_17,0.000617574468525427
11,kl_loss_18,0.0006521220809669905
11,kl_loss_19,0.0006236465978285958
11,kl_loss_20,0.0006136049889528784
11,kl_loss_21,1.9675928527309048
11,kl_loss_22,1.8186623325911901
11,kl_loss_23,0.0006463584597773289
11,kl_loss_24,0.0006215000745429788
11,kl_loss_25,0.0005977649006351668
11,kl_loss_26,0.05212860973051158
